SMILES,Hit_Miss,MolLogP,TPSA,FractionCSP3,HeavyAtomMolWt,LabuteASA,HallKierAlpha,BertzCT,Chi0n,Chi4n,NumAromaticRings,NumAliphaticRings,NumRotatableBonds,NumHeteroatoms,NumHDonors,NumHAcceptors,EState_VSA3,RadiusOfGyration,PMI1,PMI2,PMI3,InertialShapeFactor,Asphericity,SpherocityIndex
Cc1ccc(S(=O)(=O)c2c(N)n(CCC(C)C)c3nc4ccccc4nc23)cc1,1,4.354020000000004,90.87,0.2727272727272727,384.33500000000015,169.86519602371294,-2.9299999999999993,1273.6321023708774,16.75410191216082,3.403092027608768,4.0,0.0,5.0,7.0,1.0,6.0,34.659941825690474,3.991174547052898,2800.696705700106,4465.945821890717,5748.59813855954,0.0002773865631855504,0.1547655972494643,0.3144905270782653
Cc1ccc(S(=O)(=O)c2cc(O)c3cc4ccccc4cc3c2O)cc1,1,4.545420000000003,74.60000000000001,0.047619047619047616,348.2940000000001,150.4306343896066,-3.049999999999999,1234.9544115661945,13.970025023477392,3.10038284417387,4.0,0.0,2.0,5.0,2.0,4.0,10.772448428929591,4.007034085977935,1506.8552714552209,4688.444503886739,5507.254297551911,0.0005649657332945846,0.3913281713762782,0.20180593182149492
Cc1ccc(S(=O)(=O)c2cc(O)c3ccccc3c2O)cc1,1,3.392220000000001,74.60000000000001,0.058823529411764705,300.25,127.74896985787144,-2.5299999999999994,937.2449115548885,11.81532448509814,2.3652210113396985,3.0,0.0,2.0,5.0,2.0,4.0,10.772448428929591,3.5084266456389788,1094.3366518298023,3280.6740936080582,3363.9891396892585,0.0008911638460297152,0.3318745554831327,0.3443599879572005
Cc1ccc(S(=O)(=O)c2cc(O)ccc2O)cc1,1,2.23902,74.60000000000001,0.07692307692307693,252.20599999999993,105.06730532613625,-2.01,653.6845403537218,9.660623946718887,1.562445456330674,2.0,0.0,2.0,5.0,2.0,4.0,0.0,3.0999311378557155,846.1233232706038,2012.903950713906,2220.6314835316357,0.0010713044106257625,0.2553043432112335,0.35598547210613646
Cc1ccc(S(=O)(=O)c2ccc3ccccc3c2)cc1,1,3.9810200000000027,34.14,0.058823529411764705,268.25199999999995,118.16050235347942,-2.1299999999999994,847.9387159154461,11.075597832477476,2.188067457364082,3.0,0.0,2.0,3.0,0.0,2.0,9.79096695103555,3.5043354513062503,880.9857225866238,2902.8689053941016,3151.212441941637,0.001045636827185969,0.3868836860264702,0.2974992838527185
Cc1ccc(SC(=O)c2c(C)noc2-c2cc(C)on2)cc1,1,4.1873600000000035,69.13,0.1875,300.254,131.2206592162058,-2.3399999999999994,790.938334800901,12.414171698803498,2.022728931561427,3.0,0.0,3.0,6.0,0.0,6.0,28.471802319142803,3.6610512000279742,931.1087898910373,3583.210238599675,3912.7620025342894,0.0009835318571865407,0.4515199747539543,0.2098678531929419
Cc1ccc(SC(=O)c2sc(C)nc2C(F)(F)F)cc1,1,4.711240000000002,29.96,0.23076923076923078,307.277,121.58951536869313,-1.3399999999999999,600.4781344997228,10.615252962677731,1.5172417354467138,2.0,0.0,2.0,7.0,0.0,4.0,4.895483475517775,3.4680966166132254,832.1488233050103,3130.383389198601,3671.613647245929,0.0010245650840211543,0.46799347890297743,0.07163687608209199
Cc1ccc(SC2=CC(=O)c3ccccc3C2=O)cc1,1,4.050220000000003,34.14,0.058823529411764705,268.25199999999995,121.06392793728337,-2.1299999999999994,711.9584596487582,10.920897294098223,2.100165223678554,2.0,1.0,2.0,3.0,0.0,3.0,16.03203949728404,3.432961118255818,911.0390162519354,2788.7643729734878,2908.1234674095244,0.0010525966999077733,0.3448298452490932,0.27588756083682275
Cc1ccc(SCC2=NNC(=O)C2)cc1,1,1.9630199999999998,41.46,0.2727272727272727,208.20099999999996,92.95023535306294,-1.29,379.00426679468546,8.487324815559283,1.2902379177710455,1.0,1.0,3.0,4.0,1.0,3.0,6.4208216229260096,2.922709857219746,669.1084059428026,1338.7138004663007,1755.834360114501,0.0011394826345079046,0.2546163283662088,0.33110599695881965
Cc1ccc(SCc2c(C(=O)N/N=C/c3ccoc3)nnn2-c2nonc2N)cc1,0,2.1901199999999994,150.25,0.1111111111111111,408.3180000000001,173.82829981529773,-3.9300000000000006,1121.354608580213,15.719533938748384,2.468465142564955,4.0,0.0,7.0,12.0,2.0,11.0,17.010233093292246,4.829711210256349,3418.8115828702385,6569.405004709907,9813.131900429404,0.00019581377227395779,0.31286083929627717,0.030032208278460173
Cc1ccc(SCc2cc(=O)n(C)[nH]2)cc1,1,2.31412,37.79,0.25,220.21199999999996,98.4751892511207,-1.42,505.7164932740262,9.357568303562362,1.4181741459521042,2.0,0.0,3.0,4.0,1.0,3.0,0.0,3.7599874335097008,279.90687618879343,3137.696101209259,3207.910700236656,0.0034944195019273043,0.7629191580855988,0.11379875593405293
Cc1ccc(SCc2n[nH]c3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,1,4.130020000000003,100.86,0.2,360.3130000000001,160.5654690144837,-3.11,1024.6464752330394,14.945080997095062,3.105740834573331,3.0,1.0,4.0,7.0,2.0,6.0,22.966193892125872,3.7621834771626115,2037.6076874579728,3943.0645714021257,4732.707053518894,0.0004088873695030561,0.2007007035636069,0.332333595514771
Cc1ccc(SCc2n[nH]c3c2C(c2ccco2)C(C#N)=C(N)O3)cc1,1,3.821600000000001,100.86,0.15789473684210525,348.3020000000001,154.2005269000871,-3.11,965.8403705300315,14.022431266284688,2.9526933359740077,3.0,1.0,4.0,7.0,2.0,6.0,22.966193892125872,3.6446876202044045,1773.1183851583935,3705.464661038303,4203.409410931594,0.0004971680948837956,0.21096911491893702,0.37308003354520386
Cc1ccc(SCc2n[nH]c3c2C2(CCSCC2)C(C#N)=C(N)O3)cc1,1,3.861500000000002,87.72,0.3684210526315789,364.3700000000001,160.92615075936868,-2.0399999999999996,857.7523992538045,14.541457314272375,3.722898662357149,2.0,2.0,3.0,7.0,2.0,6.0,11.453092866504639,3.929241807228366,1629.4751861741847,4653.55032262027,5590.44659484351,0.0005108461918511857,0.3647640795211962,0.2307452414494155
Cc1ccc(S[C@@H](CCN2CC[C@H](C)CCC2=O)c2ccccc2)cc1,1,5.867120000000005,20.310000000000002,0.43478260869565216,338.3260000000001,161.54149522600682,-1.7399999999999993,679.7380667840829,15.857203824632858,3.4252710830823587,2.0,1.0,6.0,3.0,0.0,2.0,23.49584542842108,4.074380882379561,1627.388544206992,4948.371001034373,5627.592109393826,0.0005403166947300878,0.36921251159988244,0.22580113735834356
Cc1ccc(Sc2c(C)[nH]n(C(C)(C)C)c2=O)cc1,1,3.699440000000002,37.79,0.4,256.24499999999995,117.57001559431052,-1.42,609.5384137417293,12.073111253186187,1.8478989519425335,2.0,0.0,2.0,4.0,1.0,3.0,0.0,3.3571871070187966,863.522975016123,2546.5270183325797,2820.5085878075824,0.0010455551968623362,0.3471089879472966,0.24595810821545572
Cc1ccc(Sc2c([N+](=O)[O-])ncn2C)cc1,0,2.7879200000000006,60.96,0.18181818181818182,238.20699999999997,102.63324719077539,-1.8199999999999998,523.6659955371014,9.453137003839593,1.3674958477915646,2.0,0.0,3.0,6.0,0.0,5.0,5.025959978669241,2.932904307709098,764.9295693301912,1620.3520211172988,1903.5535306155707,0.001112814642293678,0.2292489900272012,0.2723540989163633
Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)c(C)c1,1,4.631940000000003,29.1,0.1875,289.702,128.08602631904617,-1.4499999999999997,587.9354173618567,11.443019719450882,1.8415147721867173,2.0,0.0,4.0,4.0,1.0,2.0,0.0,4.17761766632781,831.0087051513151,4762.211236399988,5081.769704064949,0.001127685775714354,0.5901508636713424,0.2372745282327754
Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)cc1C,1,4.631940000000003,29.1,0.1875,289.702,128.08602631904617,-1.4499999999999997,587.9354173618567,11.443019719450882,1.7141875503253046,2.0,0.0,4.0,4.0,1.0,2.0,0.0,4.321458820032362,799.0537282050356,5146.936342359572,5476.76430322221,0.0011761122232905714,0.6268249516084146,0.21360984500902638
Cc1ccc(Sc2ncnc3onc(C)c23)cc1,1,3.3858400000000017,51.81,0.15384615384615385,246.22999999999996,108.42778562414036,-1.88,668.8297342760679,10.04488871337573,1.6857093353774228,3.0,0.0,2.0,5.0,0.0,5.0,5.713496644793708,3.14456570244537,756.5572317831128,2070.0521044827155,2262.262455268632,0.0012094739034329408,0.31118828825886446,0.21165608346581025
Cc1ccc(Sc2oc(/C=N/n3cnnc3)cc2Br)cc1,1,3.9754200000000015,56.21,0.07142857142857142,352.15200000000004,133.75280259950415,-1.8599999999999994,718.9536236860849,11.102117589453794,1.5940861873567027,3.0,0.0,4.0,7.0,0.0,6.0,5.760247418874442,4.106932366044936,1445.1138748554176,5044.203252014297,5764.143633418907,0.0006055579537326949,0.427923464806804,0.164044514757125
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C(=O)c1ccncc1)c1ccc2oc3c(c2c1)CCCC3,0,4.958920000000004,123.62,0.2,470.35700000000037,200.76016222639603,-4.049999999999999,1534.6387326301756,18.80130863638936,4.432516531085195,4.0,1.0,5.0,10.0,0.0,7.0,9.888236132938477,4.131163740333821,4585.357929099775,4639.563936176761,7552.3145744242365,0.00013397502623590648,0.12285173183493571,0.28632675944510366
Cc1ccc2[nH]c(/C(C#N)=C\c3ccc([N+](=O)[O-])o3)nc2c1,1,3.436700000000002,108.75,0.06666666666666667,284.19,124.20902035270454,-3.4000000000000004,916.5033576666503,11.53048727302922,2.0571551458614645,3.0,0.0,3.0,7.0,1.0,5.0,5.824404497999927,3.8876255369320156,1182.0670390410394,3333.1315497055316,4379.778574162436,0.0006438107027901674,0.4031289906713992,0.07353265615386798
Cc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCSCC1)CC3,1,2.40982,39.34,0.5,306.2850000000001,140.76428637496986,-1.46,708.9586921846075,13.599828828988903,3.5914440134748844,2.0,2.0,2.0,5.0,1.0,3.0,6.544756405912575,4.623056501840313,681.7041474832008,6433.369005397844,6968.179027989022,0.001354326031156112,0.7349820988905306,0.06113588718991813
Cc1ccc2c(C)cc[n+](CCCS(=O)(=O)[O-])c2c1,1,1.6794399999999998,61.08,0.35714285714285715,262.22499999999997,112.99603370079765,-1.46,685.2952454803019,11.088278446863184,2.1912733917965546,2.0,0.0,4.0,5.0,0.0,3.0,12.965578028838586,3.365643017866879,840.071495208042,2444.5763589991598,3044.3051704372815,0.0009558707526534103,0.389096534590791,0.17869837562904684
Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CSC1=NCCS1,0,5.932210000000004,32.67,0.3888888888888889,420.5460000000001,173.85410261772188,-0.6700000000000003,938.6581981421813,14.697288084911618,3.3804246515075267,2.0,2.0,2.0,8.0,0.0,7.0,5.752853606746789,4.15062925359589,1898.2112362717587,6009.3138579211,7207.7346877302825,0.0004392194413324576,0.40730246369855,0.19722330180709238
Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CSc1nncn1C,1,5.0170100000000035,51.02,0.3333333333333333,416.4930000000001,173.99559267520397,-1.55,1057.6511057019572,15.346603692264202,3.383684641605184,3.0,1.0,3.0,9.0,0.0,8.0,5.752853606746789,3.568712498512398,2756.4785727455305,3794.4896751219717,4519.85236789683,0.00030456115085878533,0.07690906013555908,0.6148677582810456
Cc1ccc2c(c1)N(C(=O)CSc1nncn1C)C(C)(C)c1ssc(=S)c1-2,0,5.0170100000000035,51.02,0.3333333333333333,416.49300000000017,173.99559267520388,-1.5499999999999998,1057.6511057019572,15.3466036922642,3.376654916828985,3.0,1.0,3.0,9.0,0.0,8.0,5.752853606746789,4.19590184859838,1983.3865231182763,6002.002322649087,7318.694815278112,0.00041348062444579296,0.39577713849865065,0.19278261587471845
Cc1ccc2c(c1)Oc1ccc(NC(=O)CCl)cc1C(=O)N2,1,3.5303200000000015,67.42999999999999,0.125,303.64000000000004,131.78201465331037,-2.53,746.6287818962376,11.77391774072512,2.1939525756109717,2.0,1.0,2.0,6.0,2.0,3.0,28.43724770763193,4.081295723326958,822.2428243537623,4628.168859669638,5101.581956199144,0.0011033269739019267,0.5931485732240485,0.10799200689191936
Cc1ccc2c(c1)c1c(n2CC(O)CN2CCCCCC2)CCCC1.Cl,0,4.487220000000005,28.4,0.6363636363636364,343.7080000000001,163.3368875282847,-1.03,709.2038046824438,16.044571527960816,4.8435719190696656,2.0,2.0,4.0,4.0,1.0,3.0,0.0,3.783954472986821,1502.194438815651,4069.4765137115355,5223.534058073665,0.0005186184535041371,0.37363682181074404,0.14657690316273614
Cc1ccc2c(c1)c1c3n2CCN(C(=O)CCl)C3CCC1,1,3.408120000000002,25.240000000000002,0.47058823529411764,283.653,129.0296382784816,-1.4799999999999998,713.2038046824439,12.232681718350797,4.093466084034775,2.0,2.0,1.0,4.0,0.0,2.0,0.0,3.62126162170905,805.0236009595731,3307.9267586222936,3828.738015597205,0.001073227078942132,0.4971781977379802,0.10031576724025713
Cc1ccc2c(c1)c1nnc(SCC(=O)Nc3ccc(N(C)C)cc3)nc1n2CC(=O)O,1,3.16932,113.24,0.22727272727272727,428.34800000000024,188.00303444012175,-3.6599999999999997,1275.3702229757776,17.863691891091815,3.381460374904012,4.0,0.0,7.0,10.0,2.0,8.0,22.007700694888257,5.579238886284138,1485.804342127352,12896.384726257525,13665.548872882278,0.0006351543512832702,0.7096677047982594,0.0648916611234202
Cc1ccc2cc(NC(=O)COc3ccccc3F)ccc2n1,1,3.6998200000000026,51.22,0.1111111111111111,295.208,132.4751010975175,-2.949999999999999,839.5361671082865,12.544933853330093,2.2073856049579352,3.0,0.0,4.0,5.0,1.0,3.0,5.687386274683562,4.46745356946692,752.2811652236062,5444.544150874031,6190.314889770182,0.0011691455851076096,0.6796831916642004,0.010213113126161943
Cc1ccc2nc(-c3ccc(-c4cccc(Cl)c4)cc3)c(NCc3ccccc3)n2c1.O=C(O)C(F)(F)F,1,7.875520000000007,66.63000000000001,0.10344827586206896,514.7850000000003,221.71158419647176,-4.299999999999999,1502.6739421649588,20.206458057221212,3.791313353845395,5.0,0.0,5.0,9.0,2.0,4.0,0.0,4.509951177509589,2949.4871599877424,8263.722634273003,10671.002901750295,0.0002625572313277426,0.39112229085119915,0.11907478104405675
Cc1ccc2nc(-c3cccc(N)c3)oc2c1,1,3.3854200000000008,52.05,0.07142857142857142,212.16699999999997,98.88897191372887,-2.2899999999999996,671.3211003634626,9.474264039480829,1.82701157976022,3.0,0.0,1.0,3.0,1.0,3.0,11.57811019670947,3.4604821704356903,339.664567543014,2347.76289907263,2683.6430598211396,0.002575604874353385,0.668287324881387,0.010556008005640619
Cc1ccc2nc(-c3cccs3)oc(=O)c2c1,0,3.224920000000001,43.1,0.07692307692307693,234.21499999999997,101.36145414710361,-1.9399999999999995,709.3781669286057,9.136060082029303,1.691518625299371,3.0,0.0,1.0,4.0,0.0,4.0,16.793648854106966,3.3038862409170826,396.28764362029057,2260.9689537959016,2654.0218402476526,0.0021497085086830017,0.6188578589172088,0.01206808596474289
Cc1ccc2nc(C)c(C(=O)NCc3cccs3)n2c1,0,2.942640000000001,46.400000000000006,0.2,270.252,120.63782171336962,-2.1399999999999992,735.790210743456,11.382132168251946,2.206399816983057,3.0,0.0,3.0,5.0,1.0,4.0,12.238684400761036,3.511732336811847,1123.1690290434735,2568.608251619668,3346.7884068405724,0.0006833205755334146,0.308402304646849,0.1445880764909265
Cc1ccc2nc(C)cc(Nc3ccc(N4CCCCC4)cc3)c2c1,0,5.585540000000004,28.160000000000004,0.3181818181818182,306.26300000000003,149.24826933930115,-2.5499999999999994,864.428940911119,15.048763250449664,3.638622433240921,3.0,1.0,3.0,3.0,1.0,3.0,0.0,4.35297157727771,1239.997984172441,5336.229621847988,5985.133924590243,0.0007190178257510195,0.5034166727084859,0.18905402351511902
Cc1ccc2nc(N/N=C\c3ccc([N+](=O)[O-])o3)nc(-c3ccccc3)c2c1,0,4.552420000000002,106.45,0.05,358.2520000000002,159.2590619303262,-4.069999999999999,1153.350271202722,14.864452214477309,2.771692008049246,4.0,0.0,5.0,8.0,1.0,7.0,5.948339280986494,4.5041232328457985,1746.3943568018983,5912.973558890984,7489.921774232361,0.0004520498565072071,0.46043599074133756,0.06804105092255938
Cc1ccc2nsnc2c1NS(=O)(=O)c1c(C)ccc2nsnc12,0,3.113640000000001,97.73,0.14285714285714285,366.3880000000001,145.61602711423842,-2.1699999999999995,1141.415322766958,12.639496911077652,2.5345035718269173,4.0,0.0,3.0,10.0,1.0,8.0,33.3176406368456,3.215269804735036,1798.9907247995038,2731.814910521012,3273.8578801203107,0.00046383394040615554,0.10963889924105204,0.5242982103658416
Cc1cccc(-c2ccc3c(c2)C2CC3CCN2)c1,1,4.183720000000003,12.03,0.3333333333333333,230.20499999999996,114.21634988849023,-1.5999999999999996,623.6854789499113,11.317472766266278,3.6893954721157103,2.0,2.0,1.0,1.0,1.0,1.0,6.041840829147961,3.539177489406472,523.2854248191209,2729.921769457778,2993.5733068740965,0.0017426961257880904,0.5658860576041486,0.18903221056354025
Cc1cccc(-c2nnc(SCC#N)n2-c2ccccc2)c1,1,3.8584000000000023,54.5,0.11764705882352941,292.28200000000004,132.9829890195562,-2.5799999999999996,797.5547545794118,12.100361876356878,2.2411902322329333,3.0,0.0,4.0,5.0,0.0,5.0,5.752853606746789,3.6936580771206535,1125.8265864101327,3204.5516614921967,4029.9558370656487,0.0007063102197056251,0.3844715913047816,0.21402152450740855
Cc1cccc(-c2noc(C3CCN(C(=O)CCC(F)(F)F)CC3)n2)c1,1,4.0935200000000025,59.230000000000004,0.5,347.211,148.73503082676285,-2.3800000000000003,729.3939578902821,14.421422819522698,3.085053298054316,2.0,1.0,4.0,8.0,0.0,4.0,37.646284477703006,4.888068734368618,1598.541295036982,7370.061965516202,8586.746014386563,0.0005369312266851721,0.5426892367177887,0.10404893386530643
Cc1cccc(-n2c(SCC(=O)N(C)C3CCS(=O)(=O)C3)nc3ccccc3c2=O)c1C,1,2.740140000000001,89.34,0.34782608695652173,446.4040000000003,190.9294634592675,-2.6499999999999995,1324.2012204913979,18.238359807546253,3.912034889298786,3.0,1.0,5.0,9.0,0.0,7.0,22.480183036827775,4.4613163821944655,2479.2677016093603,7472.376370583807,8821.349085230755,0.00034166485438147083,0.3800684181619844,0.21580018887808985
Cc1cccc(/C=N/NC(=O)C(C)Nc2cccc3ccccc23)n1,1,3.493920000000002,66.38,0.15,312.24700000000007,146.3412253835807,-3.209999999999999,893.3151905263188,14.230878711739292,2.544958879796293,3.0,0.0,5.0,5.0,2.0,4.0,5.693927994848461,4.685631366597425,787.7678941889033,6801.069497463017,7007.247918987283,0.0012320588496075844,0.7029875303218406,0.17569444797913325
Cc1cccc(/N=C2\C(Cl)=C(O)OC2OC(=O)c2ccco2)c1,0,3.8397200000000016,81.26,0.125,321.6310000000001,136.15848011429932,-2.73,766.1294620367797,12.024186979381604,1.9902198064466732,2.0,1.0,3.0,7.0,1.0,6.0,5.687386274683562,3.8310870657980645,1435.6841617524913,3774.5801052582124,4586.110341068018,0.0005732779497346571,0.33457070762610025,0.23323522900765373
Cc1cccc(C(=O)N2CCC(Cc3ccccc3)CC2)c1,1,4.089920000000003,20.310000000000002,0.35,270.226,132.3235588574518,-2.0899999999999994,615.496387059925,13.164498483792821,3.248272145459543,2.0,1.0,3.0,2.0,0.0,1.0,5.917906046161393,4.116134132322147,980.9752343639753,4194.263915170745,4766.994024252074,0.0008969187504061651,0.5055677824459092,0.21467269601604302
Cc1cccc(C(=O)N2CCN(C3c4ccccc4-c4ccccc43)CC2)c1,1,4.522820000000004,23.550000000000004,0.24,344.2880000000001,165.76971346579333,-2.909999999999999,971.9681211778808,16.136656105675108,4.666258089727052,3.0,2.0,2.0,3.0,0.0,2.0,6.041840829147961,4.445426303946107,1364.1133055244766,6250.8970443667595,6948.656850060145,0.0006594639137537261,0.5238523836086493,0.15433971672322788
Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,0,2.8656200000000016,66.69,0.2777777777777778,306.21600000000007,140.0064840213617,-2.8899999999999997,724.8885569005646,13.513614936154664,2.9135737975601494,2.0,1.0,3.0,6.0,0.0,4.0,13.08951281182515,4.786039298382582,642.8722267588088,7014.177778437151,7248.8208451985465,0.001505167176456514,0.7587114731837514,0.16339241673961102
Cc1cccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)c1,0,3.610820000000002,23.550000000000004,0.2777777777777778,295.66400000000004,135.6567745257436,-1.9999999999999991,657.243457532804,12.627869232736206,2.8012294502787123,2.0,1.0,2.0,4.0,0.0,2.0,0.0,4.444772716487769,833.1014660934084,5609.240303491169,5996.670856536419,0.0011227832757835763,0.6414316930403687,0.18933194793769373
Cc1cccc(C(=O)NC2C(=O)NNC2c2ccc(Cl)cc2)c1,0,2.1225199999999997,70.23,0.17647058823529413,313.65900000000005,138.5534097420431,-2.369999999999999,717.9584596487582,12.467963745833213,2.5669899748412885,2.0,1.0,3.0,6.0,3.0,3.0,10.586084805438322,3.6139595581105874,2055.8786472236206,2700.70972261591,3857.912204244375,0.00034050860540968083,0.13481404783936135,0.45625116308836516
Cc1cccc(C(=O)NC2CCN(CC(=O)Nc3ccccc3Cl)CC2)c1,1,3.481320000000002,61.440000000000005,0.3333333333333333,361.70300000000015,164.25301366598993,-2.369999999999999,787.1905390647506,15.373360978076285,3.245848631003655,2.0,1.0,5.0,6.0,2.0,3.0,22.81822748603446,5.558708476300587,955.3544066711555,11127.769763841734,11764.600210813842,0.0009900712439203378,0.7762193239726004,0.08113359363133299
Cc1cccc(C(=O)NNC(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2)c1C,0,3.240540000000002,104.37,0.1,410.3710000000002,172.34926592318465,-3.169999999999999,1099.2912406494092,15.722992434679439,2.5616000465747226,3.0,0.0,5.0,9.0,3.0,5.0,11.250837766380558,5.464014037694488,1474.9581173660822,11565.514951759866,12606.731319687808,0.000621989121480444,0.6896535502813428,0.07292077425961695
Cc1cccc(C(=O)c2cnc3ccccc3c2-c2ccccc2)c1,1,5.441220000000004,29.96,0.043478260869565216,306.259,146.3383103731437,-3.2599999999999985,1055.5754009202724,13.938365654618586,3.17113468466888,4.0,0.0,3.0,2.0,0.0,2.0,11.126902983393991,3.4447755735844496,1475.941877373277,2898.5750142918914,3300.6029005763867,0.000595006913597228,0.1872394075414679,0.47425941453606124
Cc1cccc(C)c1-n1cccc1/C=C1\SC(=S)N(c2cccc(C(=O)O)c2)C1=O,1,5.198140000000004,62.54,0.08695652173913043,416.39800000000025,183.18288594935441,-3.159999999999999,1172.031193299768,16.325486909441214,3.5036677786234356,3.0,1.0,4.0,7.0,1.0,5.0,14.913056874132579,4.614470429001167,1710.5268529756668,7964.010918488966,8831.161017441613,0.0005272106164558617,0.5288863424561256,0.1852428202679608
Cc1cccc(C)c1Cn1c(C)c(C(=O)NCc2ccc([N+](=O)[O-])cc2)sc1=O,0,3.721560000000003,94.24000000000001,0.23809523809523808,390.3150000000001,171.33110906215336,-3.2599999999999993,1073.6803474946405,16.391334090019708,3.1241794985883664,3.0,0.0,6.0,8.0,1.0,6.0,17.115831594462335,5.1050103488232725,1175.6460688357147,10011.795147984665,10259.983239227902,0.0008300202874907699,0.6985526017196717,0.18006112301157223
Cc1cccc(C)c1N=C(S)Nc1ccccc1C(=O)NCc1ccco1,1,4.855840000000004,66.63,0.14285714285714285,358.3170000000001,163.4762669842066,-2.9899999999999993,915.6794755290695,15.19153324501045,2.702222493698276,3.0,0.0,5.0,6.0,3.0,3.0,28.723493360745625,4.688729322952962,1192.1667216103024,7529.190702220508,7963.977692603743,0.0007930147545081726,0.6192831190167597,0.20689781775339414
Cc1cccc(C)c1NC(=O)C1CC(=O)N(C2CCCCC2)C1,0,3.423140000000002,49.410000000000004,0.5789473684210527,288.221,137.79672835349336,-1.8399999999999999,565.8059156782829,14.100208990681649,3.889757464969669,1.0,2.0,3.0,4.0,1.0,2.0,19.007418857986547,3.5557106918989363,1250.0354509277397,3213.8960608722327,3486.769562950235,0.0007373713362945181,0.2826664264232321,0.42667323192458273
Cc1cccc(C)c1NC(=O)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,1,3.973040000000003,89.02,0.15,397.75800000000015,168.0847048434245,-2.769999999999999,1073.7801873591213,15.308644029757778,2.7025841095410583,3.0,0.0,5.0,8.0,1.0,5.0,11.250837766380558,4.503027313410867,1993.05025184782,6631.2409194426245,8242.410634522237,0.0004036661294522029,0.444051854255847,0.1074936594180891
Cc1cccc(C)c1SSCCNC(=O)/C(Cc1cccc(Br)c1)=N/O,0,4.995340000000004,61.69,0.2631578947368421,432.2590000000001,169.91180089024468,-1.4399999999999995,741.1078201186532,14.659908763287758,2.3407846627706035,2.0,0.0,8.0,7.0,2.0,5.0,6.544756405912575,4.421474844169977,2460.7225702025444,6964.899280799294,8302.865827236235,0.00034089777599890316,0.35767438592689926,0.2926262194216328
Cc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)CN2CCOC2=O)n1,1,2.79762,78.53000000000002,0.3181818181818182,368.2670000000001,167.8280437517692,-3.35,1076.3663083388103,16.22072171734121,4.356893879203597,3.0,2.0,3.0,7.0,1.0,4.0,19.696394776338067,4.215479982504961,2026.5086060656483,5243.092237977204,6606.955373153012,0.00039159548173391817,0.34469495398954236,0.19008214748646424
Cc1cccc(CN2CCN(C(=O)CCl)CC2)c1,0,1.87802,23.55,0.5,247.61999999999995,113.32956454847279,-1.06,394.25426679468546,10.732681718350797,2.3085968132426014,1.0,1.0,3.0,4.0,0.0,2.0,0.0,3.4491571451259726,743.6288193516993,2544.986529941228,3058.789558628773,0.0011188701214428422,0.4402557292535901,0.2068064442028771
Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)NCc3ccc4c(c3)OCO4)n2)c1,1,3.0710200000000016,107.48,0.19047619047619047,441.7670000000003,183.67090626330568,-3.1699999999999995,1218.6431917382272,16.462003903868972,3.0628904454717745,3.0,1.0,6.0,10.0,1.0,7.0,17.062475158264807,4.379499944982907,2331.830267426339,7391.590892167881,7918.782983543912,0.0004002971935367184,0.3668667161953042,0.3175776545785357
Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3c(C)cccc3C)n2)c1,1,4.281460000000003,89.02,0.19047619047619047,409.76900000000023,174.44964695782113,-2.769999999999999,1134.1427449955538,16.23129376056815,2.9302762810976435,3.0,0.0,5.0,8.0,1.0,5.0,11.250837766380558,4.361813850967213,2737.2331347725653,5793.43444294615,7828.492073252178,0.00027036233725185124,0.2944655386301644,0.16364353960279682
Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3ccc(F)cc3)n2)c1,1,3.803720000000002,89.02,0.10526315789473684,404.7450000000002,165.88529813195413,-2.839999999999999,1091.030187359121,14.686608502767005,2.469434198573044,3.0,0.0,5.0,9.0,1.0,5.0,11.250837766380558,4.849384919305502,1946.6396303300764,8202.749994117521,9598.149551640197,0.00043902211943524935,0.5109770535372191,0.1325982286410129
Cc1cccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C(C)C)s3)n2)c1,1,3.639520000000002,114.8,0.2777777777777778,433.8170000000002,176.862701872927,-2.4299999999999993,1114.3499356131108,15.879268703652679,2.4206425357970693,3.0,0.0,6.0,11.0,1.0,8.0,5.563451491696996,4.7564192962232505,2973.011858540901,7653.797930018131,9823.091743950628,0.00026207895621324623,0.3516951549903177,0.14603528630148785
