SMILES,Hit_Miss,MolLogP,TPSA,MolWt,NumRotatableBonds,HallKierAlpha,FractionCSP3,RingCount,NumHDonors,NumHAcceptors
O=C(Nc1ccccc1)C1CC(=O)N(C2CCCCC2)C1,0,2.806300000000001,49.410000000000004,286.37500000000006,3.0,-1.8399999999999999,0.5294117647058824,3.0,1.0,2.0
O=C(Nc1ccccc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,2.7650000000000015,54.040000000000006,339.3950000000001,3.0,-2.73,0.3157894736842105,4.0,1.0,4.0
O=C(Nc1ccccc1)NN(C(=O)CCl)c1ccccc1,1,2.9951000000000016,61.440000000000005,303.74899999999997,3.0,-2.5299999999999994,0.06666666666666667,2.0,2.0,2.0
O=C(Nc1ccccc1)Nc1ccc(O)c2ccccc12,1,4.189400000000002,61.36,278.311,2.0,-3.0099999999999993,0.0,3.0,3.0,2.0
O=C(Nc1ccccc1)Nc1ccccc1,1,3.3306000000000013,41.13,212.25199999999998,2.0,-2.2899999999999996,0.0,2.0,2.0,1.0
O=C(Nc1ccccc1)c1ccc([N+](=O)[O-])o1,0,2.440100000000001,85.38,232.19499999999996,3.0,-2.6300000000000003,0.0,2.0,1.0,4.0
O=C(Nc1ccccc1)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,1,3.276600000000002,89.02000000000001,379.85,4.0,-2.289999999999999,0.0,3.0,1.0,6.0
O=C(Nc1ccccc1)c1nnsc1[S+]([O-])c1ccc(Cl)cc1,1,3.610500000000002,77.94,363.851,4.0,-1.9299999999999993,0.0,3.0,1.0,5.0
O=C(Nc1ccccc1Br)C1CC(=O)N(C2CCCCC2)C1,0,3.568800000000002,49.410000000000004,365.2710000000002,3.0,-1.36,0.5294117647058824,3.0,1.0,2.0
O=C(Nc1ccccc1Cl)/C(Cl)=C(\Cl)[S+]([O-])c1ccccc1,1,4.733000000000002,52.16,374.67600000000004,4.0,-1.17,0.0,2.0,1.0,2.0
O=C(Nc1ccccc1N(C(=O)c1ccco1)S(=O)(=O)c1cccs1)c1ccco1,1,4.222100000000003,109.83,442.4740000000001,6.0,-3.6299999999999994,0.0,4.0,1.0,7.0
O=C(Nc1ccccn1)c1ccc([N+](=O)[O-])o1,0,1.8350999999999997,98.27,233.18299999999996,3.0,-2.7000000000000006,0.0,2.0,1.0,5.0
O=C(Nc1cccnc1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,1,2.7744000000000018,79.37,379.869,4.0,-1.959999999999999,0.29411764705882354,3.0,1.0,4.0
O=C(Nc1cccnc1)c1cc2nc(C3CC3)cc(C(F)(F)F)n2n1,1,3.272800000000002,72.18,347.29999999999995,3.0,-2.9699999999999993,0.25,4.0,1.0,5.0
O=C(Nc1cccnc1)c1ccc(Cl)c(Cl)c1,1,3.6407000000000016,41.99,267.11499999999995,2.0,-1.5799999999999992,0.0,2.0,1.0,2.0
O=C(Nc1cccnc1)c1ccc(N2CCCC2)c([N+](=O)[O-])c1,1,2.8423000000000007,88.37,312.32899999999995,4.0,-2.96,0.25,3.0,1.0,5.0
O=C(Nc1cccnc1)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,1,2.0786999999999995,97.60000000000001,328.32800000000003,4.0,-3.0,0.25,3.0,1.0,6.0
O=C(Nc1cccnc1)c1ccc(Oc2ccccc2)cc1,1,4.126200000000002,51.22,290.322,4.0,-3.139999999999999,0.0,3.0,1.0,3.0
O=C(Nc1cccnc1)c1ccc([N+](=O)[O-])o1,0,1.8350999999999997,98.27,233.18299999999996,3.0,-2.7,0.0,2.0,1.0,5.0
O=C(Nc1ccncc1)c1ccc([N+](=O)[O-])o1,0,1.8350999999999997,98.27,233.18299999999996,3.0,-2.7,0.0,2.0,1.0,5.0
O=C(Nc1ccon1)c1cnc2sccn2c1=O,1,0.9962999999999997,89.5,262.25,2.0,-2.4800000000000004,0.0,3.0,1.0,7.0
O=C(Nc1cnccn1)c1ccc([N+](=O)[O-])o1,0,1.2300999999999997,111.16000000000001,234.171,3.0,-2.7700000000000005,0.0,2.0,1.0,6.0
O=C(Nc1nc(-c2ccccc2)cs1)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,1,5.002300000000003,88.16,453.52000000000015,6.0,-3.5599999999999987,0.0,4.0,2.0,5.0
O=C(Nc1nc(C(F)(F)F)n[nH]1)c1cccs1,1,2.1372999999999998,70.67,262.216,2.0,-1.8999999999999997,0.125,2.0,2.0,4.0
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc2c(c1)OCO2,0,2.0322999999999998,103.59,293.2600000000001,3.0,-2.6799999999999997,0.09090909090909091,3.0,1.0,7.0
O=C(Nc1ncc([N+](=O)[O-])s1)c1ccco1,0,1.8965999999999998,98.27,239.21200000000002,3.0,-2.2199999999999998,0.0,2.0,1.0,6.0
O=C(Nc1ncc2c(n1)CC(c1ccc(F)cc1)CC2=O)c1ccco1,1,3.373700000000002,85.09,351.3370000000001,3.0,-3.349999999999999,0.15789473684210525,4.0,1.0,5.0
O=C(Nc1ncc2c(n1)CC(c1cccc(Cl)c1)CC2=O)c1ccco1,1,3.8880000000000026,85.09,367.79200000000014,3.0,-2.9899999999999993,0.15789473684210525,4.0,1.0,5.0
O=C(Nc1ncc2c(n1)CC(c1ccccc1)CC2=O)c1ccco1,1,3.234600000000002,85.09,333.3470000000001,3.0,-3.2799999999999994,0.15789473684210525,4.0,1.0,5.0
O=C(Nc1ncc2c(n1)CC(c1ccco1)CC2=O)c1ccccc1,1,3.234600000000002,85.09,333.34700000000004,3.0,-3.2799999999999994,0.15789473684210525,4.0,1.0,5.0
O=C(Nc1ncc2c(n1)CC(c1ccco1)CC2=O)c1ccco1,1,2.8276000000000012,98.23,323.30800000000005,3.0,-3.2199999999999998,0.17647058823529413,4.0,1.0,6.0
O=C(Nc1nccs1)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]2N1CC1CCCC1,0,3.1593000000000018,100.35000000000001,491.61700000000036,6.0,-2.8799999999999994,0.46153846153846156,6.0,2.0,8.0
O=C(Nc1nnc(-c2ccncc2)s1)C1CCCO1,1,1.7175999999999998,77.00000000000001,276.3210000000001,3.0,-1.8599999999999997,0.3333333333333333,3.0,1.0,6.0
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1cccc(Cl)c1,0,4.230800000000003,66.4,335.812,3.0,-1.8499999999999996,0.25,3.0,2.0,3.0
O=C(Nc1sc2c(c1C(=O)O)CCCCC2)c1ccccc1F,0,4.106600000000003,66.4,333.38399999999996,3.0,-2.2099999999999995,0.29411764705882354,3.0,2.0,3.0
O=C(O)/C1=C/C#Cc2ccccc2C#CCCNC1=O,0,0.9204999999999999,66.4,265.268,1.0,-2.98,0.125,2.0,2.0,2.0
O=C(O)/C=C/C(=O)Nc1ccc(C2(c3ccc(NC(=O)/C=C/C(=O)O)cc3)c3ccccc3-c3ccccc32)cc1,1,5.208300000000004,132.79999999999998,544.5630000000002,8.0,-5.759999999999998,0.030303030303030304,5.0,4.0,4.0
O=C(O)/C=C/C(=O)Nc1ccc(SC(F)(F)C(F)(F)C(F)(F)F)cc1,1,4.148400000000001,66.39999999999999,391.264,6.0,-2.24,0.23076923076923078,1.0,2.0,3.0
O=C(O)/C=C/c1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1,0,5.624800000000005,57.53,374.48000000000013,4.0,-2.5499999999999994,0.4,6.0,2.0,2.0
O=C(O)/C=C/c1cccc(C(F)(F)F)c1,0,2.8032000000000012,37.3,216.15799999999996,2.0,-1.7800000000000002,0.1,1.0,1.0,1.0
O=C(O)/C=C\C(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,0,3.8207000000000013,75.63,362.17900000000003,5.0,-2.599999999999999,0.0,2.0,2.0,3.0
O=C(O)C(=O)/C(=C/c1ccccc1C(F)(F)F)c1ccc2ccccc2n1,0,4.447900000000002,67.25999999999999,371.314,4.0,-3.4799999999999986,0.05,3.0,1.0,3.0
O=C(O)C(=O)N(Cc1cccc(Cl)c1)Cc1ccc(S(=O)(=O)NCCC(c2ccccc2)c2ccccc2)s1,1,5.515400000000005,103.78,583.1310000000003,11.0,-3.4999999999999973,0.1724137931034483,4.0,2.0,5.0
O=C(O)C(=O)Nc1ccc(-c2ccccc2)cc1,1,2.3767000000000005,66.39999999999999,241.246,2.0,-2.6199999999999988,0.0,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(/C=C\c2ccc(C(F)(F)F)cc2)cc1,1,3.898900000000001,66.39999999999999,335.281,3.0,-3.089999999999998,0.058823529411764705,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(/C=C\c2ccccc2)cc1,1,2.8801000000000014,66.39999999999999,267.284,3.0,-2.8799999999999986,0.0,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,1,4.147100000000002,66.39999999999999,401.262,1.0,-3.4799999999999978,0.1111111111111111,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(=O)O)cc2)cc1,1,1.8076999999999999,103.7,309.277,2.0,-3.589999999999999,0.0,2.0,3.0,3.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,1,3.128300000000001,66.39999999999999,333.265,1.0,-3.2699999999999982,0.058823529411764705,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2Br)cc1,1,3.8908000000000014,66.39999999999999,412.161,1.0,-2.7899999999999983,0.058823529411764705,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2C(F)(F)F)cc1,1,4.147100000000002,66.39999999999999,401.262,1.0,-3.4799999999999978,0.1111111111111111,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2Cl)cc1,1,3.7817000000000016,66.39999999999999,367.71000000000004,1.0,-2.979999999999998,0.058823529411764705,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(C(F)(F)F)cc2F)cc1,1,3.267400000000001,66.39999999999999,351.255,1.0,-3.339999999999998,0.058823529411764705,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(O)c(Br)c2)cc1,1,2.5776000000000003,86.63,360.163,1.0,-2.779999999999999,0.0,2.0,3.0,3.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(O)cc2)cc1,1,1.8150999999999997,86.63,281.267,1.0,-3.259999999999999,0.0,2.0,3.0,3.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(OC(F)(F)F)cc2)cc1,1,3.0081000000000016,75.63,349.26399999999995,2.0,-3.4699999999999984,0.058823529411764705,2.0,2.0,3.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc(OCc3ccccc3)cc2)cc1,1,3.688500000000002,75.63,371.392,4.0,-4.039999999999998,0.043478260869565216,3.0,2.0,3.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccc3ccccc3c2)cc1,1,3.2627000000000015,66.39999999999999,315.32800000000003,1.0,-3.5799999999999983,0.0,3.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2cccc(C(F)(F)F)c2)cc1,1,3.128300000000001,66.39999999999999,333.265,1.0,-3.2699999999999982,0.058823529411764705,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(C#Cc2ccccc2)cc1,1,2.1094999999999997,66.39999999999999,265.268,1.0,-3.0599999999999987,0.0,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(CCc2ccc(C(F)(F)F)cc2)cc1,1,3.513700000000002,66.39999999999999,337.29699999999997,4.0,-2.8299999999999983,0.17647058823529413,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccc(CCc2ccccc2)cc1,1,2.4949000000000003,66.39999999999999,269.29999999999995,4.0,-2.6199999999999988,0.125,2.0,2.0,2.0
O=C(O)C(=O)Nc1cccc(-c2ccccc2)c1,0,2.3767000000000005,66.39999999999999,241.246,2.0,-2.6199999999999988,0.0,2.0,2.0,2.0
O=C(O)C(=O)Nc1cccc(C#Cc2ccccc2)c1,1,2.1094999999999997,66.39999999999999,265.268,1.0,-3.0599999999999987,0.0,2.0,2.0,2.0
O=C(O)C(=O)Nc1ccccc1,1,0.7096999999999998,66.39999999999999,165.148,1.0,-1.8399999999999994,0.0,1.0,2.0,2.0
O=C(O)C(=O)Nc1cnc2ccccc2c1,0,1.2578999999999996,79.28999999999999,216.19600000000003,1.0,-2.4299999999999993,0.0,2.0,2.0,3.0
O=C(O)C(F)(F)F.O=C1C(Cc2ccccc2)Nc2ncnc(N3CCc4ccccc4C3)c2N1Cc1ccc(Cl)cc1,0,5.896000000000005,98.65999999999998,610.0360000000004,5.0,-4.639999999999999,0.22580645161290322,6.0,2.0,6.0
O=C(O)C(S)C(S)C(=O)O,0,-0.2476000000000001,74.6,182.222,3.0,-0.3600000000000001,0.5,0.0,4.0,4.0
O=C(O)C(c1ccccc1)N1C(=O)/C(=C\c2ccc(-c3ccccc3Cl)o2)SC1=S,0,5.627100000000003,70.75,455.94400000000013,5.0,-2.8699999999999988,0.045454545454545456,4.0,1.0,5.0
O=C(O)C1C2C=CC(CC2)C1C(=O)O,0,0.984,74.6,196.20199999999997,2.0,-1.32,0.6,3.0,2.0,2.0
O=C(O)C1CCCc2ccccc2CCCCNC1=O,0,2.1626000000000003,66.4,275.348,1.0,-1.84,0.5,2.0,2.0,2.0
O=C(O)C1Nc2c(O)cc(Cl)c([N+](=O)[O-])c2C2C=CCC12,0,2.4922000000000004,112.70000000000002,310.69300000000004,2.0,-2.2799999999999994,0.3076923076923077,3.0,3.0,5.0
O=C(O)CC/C(=C\c1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1nc2ccccc2s1,0,5.210100000000004,96.57,423.4940000000001,7.0,-3.2599999999999993,0.2727272727272727,4.0,1.0,6.0
O=C(O)CC1OCC=C2CN3CCC45C6=CC(=O)C(O)=C([N+](=O)[O-])C6=NC4C1C2CC35,1,0.8753000000000004,142.57,427.4130000000001,3.0,-2.8500000000000005,0.5714285714285714,6.0,2.0,8.0
O=C(O)CC1SC(N/N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)=NC1=O,1,2.9044000000000016,147.4,422.80600000000015,6.0,-3.18,0.125,3.0,2.0,8.0
O=C(O)CC1SC(N/N=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)=NC1=O,1,2.2510000000000003,147.4,388.36100000000016,6.0,-3.47,0.125,3.0,2.0,8.0
O=C(O)CCC(=O)Nc1ccc(C(=O)OCC(=O)c2ccc(Cl)cc2Cl)cc1,0,3.836400000000003,109.77000000000001,424.2360000000001,8.0,-2.8999999999999986,0.15789473684210525,2.0,2.0,5.0
O=C(O)CCCCC(=O)C(=O)O,0,0.28509999999999985,91.67,174.15200000000002,6.0,-1.3900000000000001,0.5714285714285714,0.0,2.0,3.0
O=C(O)CCCCC(O)C(=O)O,0,0.07689999999999997,94.83,176.168,6.0,-1.1,0.7142857142857143,0.0,3.0,3.0
O=C(O)CCCCC1CCSS1,1,2.7851000000000017,37.3,206.332,5.0,0.16999999999999993,0.875,1.0,1.0,3.0
O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S,0,3.875300000000003,57.61,367.8790000000001,6.0,-1.6299999999999988,0.1875,2.0,1.0,4.0
O=C(O)CCS(=O)(=O)c1cc(O)c2ccccc2c1O,1,1.4993999999999998,111.9,296.30000000000007,4.0,-2.28,0.15384615384615385,2.0,3.0,5.0
O=C(O)CCS(=O)(=O)c1nc(-c2cccs2)cc(C(F)(F)F)n1,0,2.4723000000000006,97.22,366.34200000000004,5.0,-2.01,0.25,2.0,1.0,6.0
O=C(O)CC[N+](=O)[O-],0,-0.26219999999999977,80.44,119.07600000000001,3.0,-1.13,0.6666666666666666,0.0,1.0,3.0
O=C(O)CCc1ccc(-c2ccc(Cl)cc2)n1Cc1ccco1,0,4.467000000000003,55.37,329.78300000000013,6.0,-2.4599999999999995,0.16666666666666666,3.0,1.0,3.0
O=C(O)CN1C(=O)/C(=C\c2cc(Br)ccc2OCc2ccc([N+](=O)[O-])cc2)SC1=S,0,4.222100000000003,109.98000000000002,509.3590000000002,7.0,-2.759999999999999,0.10526315789473684,3.0,1.0,7.0
O=C(O)CN1C(=O)/C(=C\c2ccc(OC(=O)c3ccco3)cc2)SC1=S,0,2.784600000000001,97.05,389.41,5.0,-2.909999999999999,0.058823529411764705,3.0,1.0,7.0
O=C(O)CN1C(=O)/C(=C\c2cccc(OC(=O)c3ccco3)c2)SC1=S,0,2.784600000000001,97.05,389.41,5.0,-2.909999999999999,0.058823529411764705,3.0,1.0,7.0
O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S,1,4.858200000000003,66.84,454.35600000000005,6.0,-2.0599999999999983,0.10526315789473684,3.0,1.0,5.0
O=C(O)CNS(=O)(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,0,0.8248999999999999,117.60999999999999,345.33200000000005,4.0,-2.8399999999999994,0.0625,3.0,2.0,5.0
O=C(O)COc1ccc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)cc1,0,3.551400000000002,66.84,385.46600000000007,6.0,-2.639999999999999,0.10526315789473684,3.0,1.0,5.0
O=C(O)COc1cccc(/C=C2/SC(=S)N(Cc3ccccc3)C2=O)c1,0,3.551400000000002,66.84,385.4660000000001,6.0,-2.639999999999999,0.10526315789473684,3.0,1.0,5.0
O=C(O)COc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,0,4.874100000000004,75.21000000000001,370.4080000000001,6.0,-3.8599999999999985,0.043478260869565216,4.0,2.0,3.0
O=C(O)COc1ccccc1C(Nc1cccnc1)c1cc(Cl)c2cccnc2c1O,1,4.653700000000004,104.57000000000001,435.86700000000013,7.0,-3.839999999999999,0.08695652173913043,4.0,3.0,6.0
O=C(O)CSCC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1,0,3.7196000000000025,79.28999999999999,358.4440000000001,6.0,-2.379999999999999,0.11764705882352941,3.0,2.0,5.0
O=C(O)CSc1c2c(nc3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc13)CCCC2,0,5.5614000000000035,79.28999999999999,460.4770000000002,5.0,-3.0699999999999985,0.2608695652173913,4.0,2.0,4.0
O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,1,4.285400000000002,103.7,468.35000000000014,6.0,-2.2299999999999995,0.05555555555555555,3.0,3.0,5.0
O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2c1O,1,4.176300000000002,103.7,423.8990000000001,6.0,-2.419999999999999,0.05555555555555555,3.0,3.0,5.0
O=C(O)C[C@@H]1C(=O)O[C@@H]2C(COC(=O)c3cc(O)c(O)c(O)c3)O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](OC(=O)c3cc(O)c(O)c4c3[C@H]1[C@H](O)C(=O)O4)[C@H]2OC(=O)c1cc(O)c(O)c(O)c1,0,0.01789999999999886,447.0900000000001,956.6800000000004,9.0,-9.110000000000001,0.24390243902439024,7.0,13.0,26.0
O=C(O)[C@@H]1Cc2c(n(C(=O)c3cccc(F)c3F)c3ccccc23)[C@H]2C=C(Cl)C[C@@H](c3ccc(Br)cc3)N21,1,6.990600000000005,62.54,597.8430000000002,3.0,-3.329999999999998,0.1724137931034483,6.0,1.0,4.0
O=C(O)[C@H](Cc1cc2ccccc2[nH]1)NCc1c[nH]c2ccccc12,0,3.434700000000001,80.91,333.3910000000001,6.0,-3.0499999999999994,0.15,4.0,4.0,2.0
O=C(O)c1[nH]c2ccc(F)cc2c1NC(=O)C1CC1(c1ccccc1)c1ccccc1,0,4.949900000000002,82.19,414.4360000000001,5.0,-3.929999999999999,0.12,5.0,3.0,2.0
O=C(O)c1[nH]c2ccccc2c1C(c1c(F)cccc1Cl)c1c(C(=O)O)[nH]c2ccccc12,0,6.0183000000000035,106.18,462.86400000000015,5.0,-4.099999999999999,0.04,5.0,4.0,2.0
O=C(O)c1[nH]c2ccccc2c1C(c1cc(Cl)cc([N+](=O)[O-])c1O)c1c(C(=O)O)[nH]c2ccccc12,1,5.493000000000004,169.54999999999998,505.87000000000023,6.0,-4.829999999999999,0.04,5.0,5.0,5.0
O=C(O)c1[nH]c2ccccc2c1C(c1ccccc1)c1c(C(=O)O)[nH]c2ccccc12,0,5.225800000000003,106.18,410.42900000000014,5.0,-4.3199999999999985,0.04,5.0,4.0,2.0
O=C(O)c1c2c(nc3ccccc13)/C(=C/c1ccc(O)cc1)CC2,0,4.125400000000002,70.42,317.3440000000001,2.0,-3.139999999999999,0.1,4.0,2.0,3.0
O=C(O)c1cc(-c2ccc(-c3ccc(F)c(C(F)(F)F)c3)cc2C2CCCCC2)on1,1,6.912400000000003,63.33,433.40100000000024,4.0,-3.159999999999999,0.30434782608695654,4.0,1.0,3.0
O=C(O)c1cc(-c2ccc(/C=C3\NC(=O)N(c4ccc(Cl)cc4)C3=O)o2)ccc1Cl,0,5.048900000000003,99.85000000000001,443.2420000000001,4.0,-3.5499999999999994,0.0,4.0,2.0,4.0
O=C(O)c1cc(-c2ccccc2)on1,0,2.0397999999999996,63.33,189.17,2.0,-2.0999999999999996,0.0,2.0,1.0,3.0
O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,0,3.9555000000000016,63.33,318.12600000000003,2.0,-2.1399999999999992,0.0,3.0,1.0,3.0
O=C(O)c1cc(Br)ccc1NN=C1CCCCC1,0,3.8793000000000015,61.69,311.17900000000014,3.0,-1.3599999999999999,0.38461538461538464,2.0,2.0,3.0
O=C(O)c1cc(C(=O)O)cc(-c2ccc(/C=c3/sc4nc5ccccc5n4c3=O)o2)c1,0,3.1133000000000015,122.11,432.4130000000002,4.0,-4.239999999999998,0.0,5.0,2.0,7.0
O=C(O)c1cc(Cl)ccc1-c1ccc(/C=C/c2cc(C(F)(F)F)nc(O)n2)o1,0,4.983000000000003,96.45,410.73500000000007,4.0,-3.329999999999999,0.05555555555555555,3.0,2.0,5.0
O=C(O)c1cc(N/N=C/C(Cl)=C/c2ccccc2)ccc1Cl,0,4.7158000000000015,61.69,335.19000000000005,5.0,-2.299999999999999,0.0,2.0,2.0,3.0
O=C(O)c1cc(N/N=C/c2ccc(-c3ccccc3)cc2)ccc1Cl,0,5.151200000000002,61.69,350.80500000000006,5.0,-3.1099999999999985,0.0,3.0,2.0,3.0
O=C(O)c1cc(N2N=C(C(F)(F)F)/C(=C/C=C/c3ccco3)C2=O)ccc1Cl,0,4.5359000000000025,83.10999999999999,410.7350000000001,4.0,-3.3299999999999996,0.05555555555555555,3.0,1.0,4.0
O=C(O)c1cc(Nc2cc(Cl)c3nonc3c2[N+](=O)[O-])ccc1O,1,2.9318000000000004,151.62,350.67400000000004,4.0,-3.4,0.0,3.0,3.0,8.0
O=C(O)c1cc(O)c2c(c1)[C@@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc31)c1cccc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c1C2=O,0,-1.0956000000000004,347.96,862.7460000000005,9.0,-6.039999999999999,0.3333333333333333,8.0,12.0,18.0
O=C(O)c1cc(S(=O)(=O)Nc2ccccc2C(=O)O)ccc1O,0,1.5894,141.0,337.3090000000001,5.0,-3.0699999999999994,0.0,2.0,4.0,5.0
O=C(O)c1cc2c(/C=C\c3cc(F)cc(F)c3)c(-c3ccccc3)oc2cc1O,1,5.952200000000004,70.67,392.3570000000001,4.0,-3.929999999999999,0.0,4.0,2.0,3.0
O=C(O)c1cc2c(/C=C\c3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,1,6.572600000000004,79.9,440.3730000000001,5.0,-4.199999999999998,0.041666666666666664,4.0,2.0,4.0
O=C(O)c1cc2c(C#CCO)c(-c3ccccc3)oc2cc1O,0,2.8474000000000017,90.9,308.28900000000004,2.0,-3.2299999999999995,0.05555555555555555,3.0,3.0,4.0
O=C(O)c1cc2c(C#Cc3cc(F)cc(F)c3)c(-c3ccccc3)oc2cc1O,1,5.181600000000003,70.67,390.34100000000007,2.0,-4.1099999999999985,0.0,4.0,2.0,3.0
O=C(O)c1cc2c(C#Cc3ccc(F)cc3F)c(-c3ccccc3)oc2cc1O,1,5.181600000000004,70.67,390.34100000000007,2.0,-4.1099999999999985,0.0,4.0,2.0,3.0
O=C(O)c1cc2c(C#Cc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,1,5.802000000000004,79.9,438.3570000000001,3.0,-4.379999999999999,0.041666666666666664,4.0,2.0,4.0
O=C(O)c1cc2c(C#Cc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,1,6.695700000000005,79.9,446.45800000000014,4.0,-4.949999999999998,0.0,5.0,2.0,4.0
O=C(O)c1cc2c(C#Cc3cccc(C(F)(F)F)c3)c(-c3ccccc3)oc2cc1O,1,5.922200000000004,70.67,422.3580000000001,2.0,-4.179999999999998,0.041666666666666664,4.0,2.0,3.0
O=C(O)c1cc2c(C#Cc3cccc(Cl)c3)c(-c3ccccc3)oc2cc1O,1,5.5568000000000035,70.67,388.8060000000001,2.0,-3.679999999999999,0.0,4.0,2.0,3.0
O=C(O)c1cc2c(C#Cc3cccc(F)c3)c(-c3ccccc3)oc2cc1O,1,5.042500000000004,70.67,372.35100000000006,2.0,-4.039999999999998,0.0,4.0,2.0,3.0
O=C(O)c1cc2c(C#Cc3ccccc3)c(-c3ccccc3)oc2cc1O,1,4.903400000000003,70.67,354.3610000000001,2.0,-3.969999999999999,0.0,4.0,2.0,3.0
O=C(O)c1cc2c(CCc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O,1,6.187400000000005,79.9,442.3890000000001,6.0,-3.939999999999999,0.125,4.0,2.0,4.0
O=C(O)c1cc2c(CCc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,1,7.0811000000000055,79.9,450.4900000000002,7.0,-4.509999999999999,0.06896551724137931,5.0,2.0,4.0
O=C(O)c1cc2c(CCc3cccc(C(F)(F)F)c3)c(-c3ccccc3)oc2cc1O,1,6.307600000000005,70.67,426.3900000000001,5.0,-3.7399999999999993,0.125,4.0,2.0,3.0
O=C(O)c1cc2c(CCc3cccc(F)c3)c(-c3ccccc3)oc2cc1O,0,5.427900000000005,70.67,376.3830000000001,5.0,-3.599999999999999,0.08695652173913043,4.0,2.0,3.0
O=C(O)c1ccc(-c2ccc(/C=C3\NC(=O)N(Cc4ccc(Cl)cc4)C3=O)o2)cc1Cl,0,5.044500000000003,99.85000000000001,457.2690000000001,5.0,-3.5499999999999994,0.045454545454545456,4.0,2.0,4.0
O=C(O)c1ccc(-n2c(=O)c3ccccc3c3ccccc3c2=O)cc1,0,3.202300000000001,76.37,343.3380000000001,2.0,-3.7299999999999986,0.0,4.0,1.0,4.0
O=C(O)c1ccc(-n2cccc2/C=C2/NC(=O)N(c3cccc(Cl)c3)C2=O)cc1,0,3.9262000000000015,91.63999999999999,407.81300000000005,4.0,-3.839999999999999,0.0,4.0,2.0,4.0
O=C(O)c1ccc(-n2cccc2/C=N\NC(=O)c2cc3cc(Br)ccc3o2)cc1,0,4.448100000000003,96.83,452.2640000000001,5.0,-3.649999999999999,0.0,4.0,2.0,5.0
